precio_mxn,publicado_reciente,tipo_inmueble,recamaras,banos,m2,ubicacion,colonia,url,latitud,longitud
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-5395527540-el-arbolillo-iii-croc-departamento-venta-gustavo-a-madero-cdmx-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-5395492572-villa-gustavo-madero-departamento-venta-gustavo-madero-cdmx-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-5395539868-el-arbolillo-iii-croc-departamento-venta-gustavo-a-madero-cdmx-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-5395540234-el-arbolillo-iii-croc-departamento-venta-gustavo-a-madero-cdmx-_JM,,
,False,Otro Inmueble,,,,,,https://inmueble.mercadolibre.com.mx/MLM-4255854564-tepeyac-insurgentes-gustavo-a-madero-cdmx-edificio-en-venta-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2608377707-san-juan-de-aragon-casa-en-venta-gustavo-a-madero-cdmx-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-2798152043-se-vende-departamento-en-dm-nacional-gustavo-a-madero-cdmx-_JM,,
,False,Otro Inmueble,,,,,,https://inmueble.mercadolibre.com.mx/MLM-5140780968-edificio-residencial-y-comercial-mixto-en-venta-en-calzada-de-guadalupe-en-colonia-guadalupe-tepeyac-_JM,,
,False,Otro Inmueble,,,,,,https://inmueble.mercadolibre.com.mx/MLM-5140759352-edificio-mixto-comercial-y-residencial-en-venta-en-calzada-de-guadalupe-en-colonia-guadalupe-tepeyac-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-5140759316-departamento-en-venta-nueva-industrial-vallejo-gustavo-a-madero-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-5289079758-departamento-en-venta-en-pb-en-la-u-h-el-milagro-el-milagro-gustavo-a-madero-26-2948-avc-_JM,,
,False,Otro Inmueble,,,,,,https://inmueble.mercadolibre.com.mx/MLM-5178662852-excelente-bodega-comercial-o-industrial-con-gran-potencial-para-desarrollar-uso-mixto-hasta-8-niveles-hm-830z-zona-val-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-2916817603-departamento-en-venta-colonia-en-milagro-gustavo-a-madreo-planta-baja-ch26-2948-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-4694060244-venta-departamento-tipo-loft-en-desarrollo-boutique-de-solo-10-departamentos-en-oceania-ch26-1794-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-4693996858-venta-departamento-tipo-loft-en-oceania-ch26-1792-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-4693610278-venta-departamento-tipo-loft-con-terraza-privada-ch-26-1795-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-2698717561-departamento-en-preventa-tipo-loft-con-amplia-terraza-en-circuito-interior-rio-consulado-26-1795-avc-_JM,,
,False,Otro Inmueble,,,,,,https://inmueble.mercadolibre.com.mx/MLM-3767930022-ib-cm0625-bodega-industrial-en-renta-en-gustavo-a-madero-15000-m2-_JM,,
,False,Otro Inmueble,,,,,,https://inmueble.mercadolibre.com.mx/MLM-3767930172-ib-cm0626-bodega-industrial-en-renta-en-gustavo-a-madero-15000-m2-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5412814010-casa-en-venta-en-la-escalera-en-aguascalientes-_JM,,
,False,Otro Inmueble,,,,,,https://terreno.mercadolibre.com.mx/MLM-2962172025-venta-de-terreno-en-la-escalera-jesus-maria-aguascalientes-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2957278469-conjunto-de-casa-departamento-y-local-comercial-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-5401557408-hermoso-departamento-cerca-de-via-vallejo-con-estacionamiento-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-2946308945-oportunidad-gam-departamento-en-venta-2-recamaras-excelentes-ubicacion-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2932054337-la-mejor-casa-en-venta-de-pachuca-3-recamaras-equipada-con-cocina-y-closets-gratis-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2923109179-bonita-casa-con-acabados-y-amplia-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-5293640460-departamento-en-margarita-maza-de-juarez-conjunto-habitacional-mexico-nuevo-vallejo-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-5363024488-hermoso-departamento-en-residencial-acueducto-de-guadalupe-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2918335685-cdmx-lindavista-norte-excelente-oportunidad-casa-muy-amplia-con-buenos-espacios-porton-electrico-y-amplia-bodega-para-negocio-independiente-documentos-en-orden-y-sin-adeudos-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5352666364-casa-en-venta-calle-rebeca-180colonia-guadalupe-tepeyac-a-unos-metros-de-club-sams-se-muestra-con-previa-cita-toda-la-documentacion-en-orden-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2906041039-amplio-jardin-cuarto-de-servicio-y-lavado-en-construccion-independiente-bien-iluminada-amplia-terraza-con-acceso-a-cocina-grandes-ventanas-jacuzzi-en-habitacion-principal-y-vestidor-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5376297764-casa-con-uso-de-suelo-mixto-distribucion-casa-principal-en-2-plantas-y-un-acceso-independiente-para-5-recamaras-adicionales-3-banos-en-total-cocina-comedor-sala-un-local-comercial-a-la-calle-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-5412127724-departamento-planta-baja-en-venta-santa-rosa-galaxia-vallejo-gustavo-a-madero-cdmx-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-2932302589-departamento-en-buenas-condiciones-recien-impermiabilizadozona-con-buena-conexion-a-transporte-de-mbus-cerca-3-centros-comerciales-y-escuelas-_JM,,
,False,Otro Inmueble,,,,,,https://inmueble.mercadolibre.com.mx/MLM-2929768633-nave-industrial-disenada-para-albergar-procesos-de-fabricacion-ensamblaje-produccion-y-almacenamiento-de-materiales-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-5333342350-departamento-planta-baja-en-venta-santa-rosa-galaxia-gustavo-a-madero-cdmx-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2904558335-casa-recien-remodelada-y-totalmente-habitable-ya-ideal-para-inversion-en-hotel-hostal-u-hospedaje-de-cualquier-tipo-ya-que-se-encuentra-en-zona-turistica-no-pierdas-esta-gran-oportunidaddeinvertir-_JM,,
,False,Otro Inmueble,,,,,,https://inmueble.mercadolibre.com.mx/MLM-5326895032-gran-oportunidad-casa-depto-independiente-el-coyol-gam-descripcion-buscas-una-propiedad-que-se-pague-sola-o-espacio-para-toda-la-familia-esta-casa-en-el-coyol-es-una-joya-de-inversion-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5364334088-casa-en-venta-colonia-aragon-inguaran-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-5337056394-venta-depto-lindavista-sur-magnifica-ubicacion-arequipa-750-depto-tercer-piso-int-con-elevador-92mts-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-5276503276-departamento-demtet-_JM,,
,False,Otro Inmueble,,,,,,https://inmueble.mercadolibre.com.mx/MLM-5262370652-venta-de-bodega-en-cdmx-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5271788346-casa-a-remodelar-amplia-y-con-ambiente-muy-acogedor-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2911500339-la-casa-cuenta-con-una-buena-ubicacion-la-construccion-ya-tiene-sus-anos-de-antiguedad-buena-oportunidad-para-remodelacion--_JM,,
,False,Otro Inmueble,,,,,,https://inmueble.mercadolibre.com.mx/MLM-2937067101-nicho-de-la-basilica-de-guadalupe-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5363024640-bonita-casa-de-3-departamentos-independientes-a-10-minutos-del-aeropuerto-internacional-de-la-ciudad-de-mexico-a-un-costado-de-parque-tepeyac-liverpool-y-cerca-de-plaza-linda-vista-liverpool-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-2901617085-vive-en-la-cdmx-a-un-excelente-precio-solo-recursos-propios-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2948113465-casa-en-venta-avenida-553-san-juan-de-aragon-terreno-220-m2-construccion-248-m2-_JM,,
,False,Otro Inmueble,,,,,,https://inmueble.mercadolibre.com.mx/MLM-5385281634-edificio-aragon-la-villa-gam-cdmx-a-una-calle-de-calzada-de-guadalupe-oportunidad-de-inversion-terreno-762-m2-construccion-1474-m2-uso-de-suelo-hm420a-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-2935143655-excelente-casa-duplex-solo-con-recursos-propios-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-5395491610-san-juan-de-aragon-gustavo-a-madero-cdmx-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5395528392-martires-de-rio-blanco-gustavo-a-madero-ciudad-de-mexico-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-2756052565-vallejo-gustavo-a-madero-ciudad-de-mexico-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5395540058-nueva-vallejo-gustavo-a-madero-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5395539166-ctm-el-risco-gustavo-a-madero-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5413562374-se-vende-casa-en-colonia-residencial-acueducto-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-2962583821-gran-oportunidad-muy-bien-ubicado-a-dos-cuadras-del-metro-potrero-solo-cuatro-departamentos-en-el-edificio-uno-por-nivel-ubicado-en-el-1-piso-en-una-colonia-muy-bonita-y-con-buena-plusvalia-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-5413687622-departamento-en-venta-en-zona-escolar-gam-_JM,,
,False,Otro Inmueble,,,,,,https://departamento.mercadolibre.com.mx/MLM-2962328825-departamento-en-venta-en-vasco-de-quiroga-_JM,,
,False,Otro Inmueble,,,,,,https://casa.mercadolibre.com.mx/MLM-5413720736-venta-de-casa-en-avenida-principal-_JM,,
,False,Otro Inmueble,,,,,,https://inmueble.mercadolibre.com.mx/MLM-5413720572-edificio-en-venta-con-operacion-actual-como-colegio-_JM,,
