SKU,Titulo,Renta_MXN,Area_m2,Recamaras,Banos,Estacionamientos,Ubicacion,Alcaldia,Pagina_Origen,URL
RENTOLA-31804,departamento de 2 habitaciones de 115 m² en Ciudad de México,35000,304,2,0,1,"Clinicas De Cirugias Ambulatorias Daam, Prolongación Vasco de Quiroga, Santa Fe, 05348 Mexico City, CMX, Mexico",05348 Mexico City,46,https://rentola.mx/listings/tu-nuevo-hogar-de-lujo-en-santa-fe-exclusividad-y-confort-a-tu-alcance-pc31804
RENTOLA-0481,1 habitación de 36m² en Ciudad de México,12500,347,1,0,0,"Calle Veracruz 11, Condesa, 06140 Mexico City, CMX, Mexico",Condesa,46,https://rentola.mx/listings/se-renta-amplia-habitacion-condesa-nivel-ejecutivo-pea0481
RENTOLA-40,Viviendas en renta en Ciudad de México,0,0,0,0,0,N/A,CDMX,46,https://rentola.mx/renta?location=ciudad-de-mexico&property_types=room&property_types=house&property_types=apartment&property_types=studio&page=40
RENTOLA-39,¡Ups!,0,0,0,0,0,N/A,CDMX,46,https://rentola.mx/en/for-rent?location=mexico-city&property_types=room&property_types=house&property_types=apartment&property_types=studio&page=39
RENTOLA-447548,departamento de 3 habitaciones de 64 m² en Ciudad de México,18000,281,3,0,1,"Prolongación Calle 10, Colonia San Pedro de los Pinos, 01180 Mexico City, CMX, Mexico",01180 Mexico City,46,https://rentola.mx/listings/departamento-en-renta-san-pedro-de-lo-pinos-p69ac8a
RENTOLA-668250,departamento de 3 habitaciones de 450 m² en Ciudad de México,6500,14,3,0,0,"Calle Prado Norte, Lomas de Chapultepec, 11000 Mexico City, CMX, Mexico",11000 Mexico City,47,https://rentola.mx/listings/departamento-de-lujo-en-palmas-park-3-recamaras-con-bano-y-vestidor-450-m-p8deb3d
RENTOLA-351055,1 habitación de 18m² en Ciudad de México,9500,528,1,0,1,"Avenida Progreso, Colonia Escandón, 11800 Mexico City, CMX, Mexico",11800 Mexico City,47,https://rentola.mx/listings/renta-de-habitacion-a-2-cuadras-de-condesa-p340adb
RENTOLA-0,casa de 2 habitaciones de 150 m² en Ciudad de México,36000,240,2,0,1,"Calle Luz Saviñón, Colonia Narvarte Poniente, 03103 Mexico City, CMX, Mexico",03103 Mexico City,47,https://rentola.mx/listings/casa-en-condominio-col-del-valle-norte-p8858f0
RENTOLA-18561,1 habitación de 24m² en Ciudad de México,10000,417,1,0,0,"Calle Cuicuilco 77, Colonia Letrán Valle, 03650 Mexico City, Mexico",Colonia Letrán Valle,47,https://rentola.mx/listings/hermoso-departamento-vertiz-narvarte-pf18561
RENTOLA-694963,departamento de 2 habitaciones de 60 m² en Ciudad de México,15000,250,2,0,1,"Calzada Santa Anita, Colonia Nueva Santa Anita, 08210 Mexico City, Mexico",Colonia Nueva Santa Anita,47,https://rentola.mx/listings/departamento-col-nueva-santa-anita-p22faca
RENTOLA-50910,1 habitación de 12m² en Ciudad de México,6500,542,1,0,0,"Avenida Colonia del Valle, Del Valle, 03100 Mexico City, CMX, Mexico",03100 Mexico City,47,https://rentola.mx/listings/renta-de-habitacion-amueblada-pb50910
RENTOLA-478040,1 habitación de 31m² en Ciudad de México,10000,323,1,0,1,"Calle Atlixco 163, Condesa, 06170 Mexico City, CMX, Mexico",Condesa,47,https://rentola.mx/listings/cozy-apartment-in-atlixco-condesa-p89552d
RENTOLA-804790,1 habitación de 10m² en Ciudad de México,5000,500,1,0,0,"Andador 5, Unidad Habitacional Narciso Mendoza 5 Villa Coapa, 14390 Mexico City, Mexico",Unidad Habitacional Narciso Mendoza 5 Villa Coapa,47,https://rentola.mx/listings/habitaciones-super-comodas-en-villa-coapa-pe8e22c
RENTOLA-4,departamento de 2 habitaciones de 90 m² en Ciudad de México,29000,322,2,0,1,"Avenida México-Coyoacán, San Sebastián Xoco, 03340 Mexico City, Mexico",Coyoacán,47,https://rentola.mx/listings/renta-hermoso-departamento-p843dc4
RENTOLA-294772,1 habitación de 27m² en Ciudad de México,8000,296,1,0,0,"Nagaoka, Calle Arkansas 38, Del Valle, 03810 Mexico City, CMX, Mexico",03810 Mexico City,47,https://rentola.mx/listings/renta-habitacion-en-la-colonia-napoles-pa3610f
RENTOLA-997669,1 habitación de 15m² en Ciudad de México,8000,533,1,0,0,"Avenida Doctor José María Vértiz 847, Narvarte, 03023 Mexico City, CMX, Mexico",03023 Mexico City,47,https://rentola.mx/listings/renta-de-habitacion-p377d8d
RENTOLA-63249,departamento de 2 habitaciones de 230 m² en Ciudad de México,75000,326,2,0,0,"Avenida Nuevo León 44, Condesa, 06140 Mexico City, Mexico",Condesa,47,https://rentola.mx/listings/departamento-en-renta-amueblado-condesa-amsterdam-pd63249
RENTOLA-515823,1 habitación de 17m² en Ciudad de México,5500,324,1,0,0,"Calle Campeche 288, Condesa, 06100 Mexico City, Mexico",Condesa,47,https://rentola.mx/listings/condesa-agradable-habitacion-amueblada-mujeres-p0981cb
RENTOLA-503091,casa de 3 habitaciones de 260 m² en Ciudad de México,35000,135,3,0,1,"Calle Mitla 255, Narvarte, 03023 Mexico City, Mexico",Narvarte,47,https://rentola.mx/listings/casa-en-renta-calle-mitla-260-narvarte-poniente-ciudad-de-mexico-cdmx-mexico-p2ff34c
RENTOLA-6,casa de 3 habitaciones de 117 m² en Ciudad de México,60000,513,3,0,1,"Calle Villahermosa 23, Condesa, 06100 Mexico City, Mexico",Condesa,47,https://rentola.mx/listings/casa-en-renta-hipodromo-condesa-cuauhtemoc-cdmx-p61edf6
RENTOLA-7411,departamento de 1 habitación de 26 m² en Ciudad de México,10800,415,1,0,1,"Farmacias Capuchinas, Calle Luz Saviñón 767, Colonia Narvarte Poniente, 03020 Mexico City, Mexico",Colonia Narvarte Poniente,47,https://rentola.mx/listings/departamento-en-renta-calle-luz-savinon-1354-1356-narvarte-poniente-benito-juarez-ciudad-de-mexico-03020-mex-pdf7411
RENTOLA-9,departamento de 3 habitaciones de 103 m² en Ciudad de México,42780,415,3,0,1,"Calle Cholula 23, Condesa, 06100 Mexico City, Mexico",Condesa,47,https://rentola.mx/listings/departamento-en-renta-calle-cholula-21-hipodromo-cuauhtemoc-ciudad-de-mexico-06100-mex-pc8c9d9
RENTOLA-3,departamento de 2 habitaciones de 52 m² en Ciudad de México,16500,317,2,0,1,"unnamed road, Manzanastitla, 05270 Mexico City, MEX, Mexico",05270 Mexico City,47,https://rentola.mx/listings/departamento-en-renta-manzanastitla-cuajimalpa-de-morelos-pb658e3
RENTOLA-47,departamento de 3 habitaciones de 138 m² en Ciudad de México,52000,377,3,0,1,"Carretera México - Toluca, Cooperativa Palo Alto, 05110 Mexico City, CMX, Mexico",05110 Mexico City,47,https://rentola.mx/listings/estrena-departamento-en-renta-en-agwa-bosques-p709e47
RENTOLA-9,1 habitación de 16m² en Ciudad de México,5000,313,1,0,0,"Circuito Río Acaponeta, Iztapalapa, 09030 Mexico City, CMX, Mexico",Iztapalapa,47,https://rentola.mx/listings/tu-nuevo-espacio-te-espera-habitaciones-en-renta-comodas-y-accesibles-p1ebbb9
RENTOLA-41,Viviendas en renta en Ciudad de México,0,0,0,0,0,N/A,CDMX,48,https://rentola.mx/renta?location=ciudad-de-mexico&property_types=room&property_types=house&property_types=apartment&property_types=studio&page=41
RENTOLA-40,¡Ups!,0,0,0,0,0,N/A,CDMX,48,https://rentola.mx/en/for-rent?location=mexico-city&property_types=room&property_types=house&property_types=apartment&property_types=studio&page=40
RENTOLA-28,departamento de 2 habitaciones de 75 m² en Ciudad de México,18000,240,2,0,1,"Calle Guipuzcoa, Colonia Josefa Ortiz de Domínguez, 03430 Mexico City, Mexico",Colonia Josefa Ortiz de Domínguez,48,https://rentola.mx/listings/departamento-en-renta-guipuzcoa-108-ninos-heroes-de-chapultepec-ninos-heroes-ciudad-de-mexico-cdmx-mexico-p6deb28
RENTOLA-566460,departamento de 2 habitaciones de 61 m² en Ciudad de México,12000,197,2,0,1,"Escuela Superior de Turismo IPN, Privada Segunda Plan de San Luis 39, Colonia La Salle, 07630 Mexico City, CMX, Mexico",07630 Mexico City,48,https://rentola.mx/listings/departamento-col-la-purisima-ticoman-p566460
RENTOLA-781910,departamento de 3 habitaciones de 76 m² en Ciudad de México,16000,211,3,0,1,"RIS 1 Edificio 14, Avenida Insurgentes Sur 4411, Calvario Camisetas, 14430 Mexico City, CMX, Mexico",14430 Mexico City,48,https://rentola.mx/listings/departamento-en-renta-calle-mayas-4411-tlalcoligia-tlalpan-ciudad-de-mexico-14420-mex-p7c117c
RENTOLA-478463,departamento de 1 habitación de 60 m² en Ciudad de México,12950,216,1,0,1,"Asistencia Técnica Médica, Calle Clavelinas 217, Colonia Nueva Santa María, 02800 Mexico City, CMX, Mexico",02800 Mexico City,48,https://rentola.mx/listings/departamento-en-renta-nueva-santa-maria-ciudad-de-mexico-cdmx-mexico-p05e26d
RENTOLA-467447,departamento de 2 habitaciones de 64 m² en Ciudad de México,14500,227,2,0,1,"Ermita, Transbordo Intermodal Metro Ermita, Colonia Miravalle, 03580 Mexico City, CMX, Mexico",03580 Mexico City,48,https://rentola.mx/listings/departamento-en-renta-calzada-de-tlalpan-1535-portales-sur-ciudad-de-mexico-cdmx-mexico-p8efa5a
RENTOLA-981210,casa de 3 habitaciones de 280 m² en Ciudad de México,45000,161,3,0,0,"Calle Emiliano Zapata, Colonia San Jerónimo Aculco, 10400 Mexico City, Mexico",Colonia San Jerónimo Aculco,48,https://rentola.mx/listings/casa-en-renta-calle-emiliano-zapata-15-san-jeronimo-aculco-la-magdalena-contreras-ciudad-de-mexico-10400-mex-pb620cc
RENTOLA-661450,casa de 5 habitaciones de 299 m² en Ciudad de México,40000,134,5,0,1,"Circuito Río Macuspana n, 20, Colonia Real del Moral, 09010 Mexico City, Mexico",Colonia Real del Moral,48,https://rentola.mx/listings/casa-en-renta-circuito-rio-macuspana-1-21-paseos-de-churubusco-iztapalapa-ciudad-de-mexico-09030-mex-p661450
RENTOLA-867589,casa de 4 habitaciones de 500 m² en Ciudad de México,80000,160,4,0,1,"Calle Árbol, San Ángel, 01000 Mexico City, Mexico",San Ángel,48,https://rentola.mx/listings/casa-en-renta-san-angel-alvaro-obregon-cdmx-p05bebd
RENTOLA-218233,1 habitación de 42m² en Ciudad de México,6470,154,1,0,0,"Calzada de los Misterios, Colonia Guadalupe Tepeyac, 07870 Mexico City, Mexico",Colonia Guadalupe Tepeyac,48,https://rentola.mx/listings/single-room-in-coliving-p8d315e
RENTOLA-7,casa de 3 habitaciones de 112 m² en Ciudad de México,13000,116,3,0,1,"Cerrada Quinta Yautle, Colonia La Cantera, 04369 Mexico City, CMX, Mexico",04369 Mexico City,48,https://rentola.mx/listings/house-for-rent-in-quinta-cantera-pd821e7
RENTOLA-7,departamento de 2 habitaciones de 75 m² en Ciudad de México,13000,173,2,0,1,"Calle Majuelos, Colonia Aldama, 16010 Mexico City, Mexico",Colonia Aldama,48,https://rentola.mx/listings/departamento-en-renta-colonia-paseos-del-sur-xocchimilco-ciudad-de-mexico-peae4a7
RENTOLA-350369,departamento de 1 habitación de 240 m² en Ciudad de México,40000,167,1,0,1,"Calle Guillermo Prieto 28, San Jerónimo Aculco-Lídice, 10000 Mexico City, Mexico",San Jerónimo Aculco-Lídice,48,https://rentola.mx/listings/departamento-en-renta-calle-guillermo-prieto-14-28-lomas-quebradas-la-magdalena-contreras-ciudad-de-mexico-10000-mex-p614cef
RENTOLA-902876,departamento de 1 habitación de 75 m² en Ciudad de México,36000,480,1,0,1,"Calle Ferrocarril de Cuernavaca, Ampliación Granada, 11529 Mexico City, Mexico",Ampliación Granada,48,https://rentola.mx/listings/departamento-en-renta-calle-de-ferrocaril-779-ampliacion-granada-miguel-hidalgo-ciudad-de-mexico-11529-mex-pc7334f
RENTOLA-3,1 habitación de 16m² en Ciudad de México,6500,406,1,0,0,"Calle San Felipe, Colonia Xoco, 03330 Mexico City, Mexico",Colonia Xoco,48,https://rentola.mx/listings/se-renta-habitacion-amueblada-p579ae3
RENTOLA-903953,departamento de 2 habitaciones de 97 m² en Ciudad de México,50000,515,2,0,0,"Paseo de los Arquitectos, Santa Fe Cuajimalpa, 04349 Mexico City, Mexico",Cuajimalpa,48,https://rentola.mx/listings/renta-departamento-2-recamaras-av-santa-fe-parque-de-la-mexicana-p903953
RENTOLA-42,Viviendas en renta en Ciudad de México,0,0,0,0,0,N/A,CDMX,48,https://rentola.mx/renta?location=ciudad-de-mexico&property_types=room&property_types=house&property_types=apartment&property_types=studio&page=42
RENTOLA-41,¡Ups!,0,0,0,0,0,N/A,CDMX,48,https://rentola.mx/en/for-rent?location=mexico-city&property_types=room&property_types=house&property_types=apartment&property_types=studio&page=41
RENTOLA-01,departamento de 1 habitación de 40 m² en Ciudad de México,21000,525,1,0,1,"Calle Veracruz 95, Condesa, 06140 Mexico City, Mexico",Condesa,48,https://rentola.mx/listings/departamento-en-renta-avenida-veracruz-93-condesa-cuauhtemoc-ciudad-de-mexico-06140-mex-pe40f01
RENTOLA-935431,departamento de 3 habitaciones de 420 m² en Ciudad de México,8000,19,3,0,0,"Avenida Paseo Bosque de la Reforma, Colonia Cumbres Reforma, 05120 Mexico City, CMX, Mexico",05120 Mexico City,49,https://rentola.mx/listings/vidalta-de-lujo-en-renta-bosques-de-las-lomas-p578b1a
RENTOLA-147046,departamento de 1 habitación de 45 m² en Ciudad de México,24000,533,1,0,1,"Centro Santa Fe, Avenida Santa Fe, Santa Fe Cuajimalpa, 05348 Mexico City, CMX, Mexico",Cuajimalpa,49,https://rentola.mx/listings/renta-departamento-en-city-blue-santa-fe-pc011ae
RENTOLA-846554,departamento de 2 habitaciones de 170 m² en Ciudad de México,4500,26,2,0,1,"Calle Edgar Allan Poe 64, Polanco, 11540 Mexico City, Mexico",Polanco,49,https://rentola.mx/listings/polanco-edgar-allan-poe-departamento-en-renta-p846554
RENTOLA-96799,casa de 3 habitaciones de 180 m² en Ciudad de México,18000,100,3,0,1,"Los Andes, Camino Rojo 1, Rinconada de los Continentes 3a Sección, 04700 Mexico City, CMX, Mexico",04700 Mexico City,49,https://rentola.mx/listings/casa-en-venta-y-o-renta-en-rinconada-de-los-andes-san-luis-potosi-pe96799
RENTOLA-829786,1 habitación de 18m² en Ciudad de México,8500,472,1,0,0,"Torre Libertad, Avenida Paseo de la Reforma 439, Cuauhtémoc, 06500 Mexico City, Mexico",Cuauhtémoc,49,https://rentola.mx/listings/habitaciones-en-comodo-departamento-amueblado-p829786
RENTOLA-942398,departamento de 1 habitación de 30 m² en Ciudad de México,8000,267,1,0,0,"Calle Transmisiones, Las Águilas, 01780 Mexico City, CMX, Mexico",01780 Mexico City,49,https://rentola.mx/listings/departamento-col-lomas-de-san-angel-inn-p7e527d
RENTOLA-4375,1 habitación de 24m² en Ciudad de México,11000,458,1,0,0,"Calle Culiacán 29, Condesa, 06100 Mexico City, Mexico",Condesa,49,https://rentola.mx/listings/rento-cuarto-sin-amueblar-en-hipodromo-condesa-p9e4375
RENTOLA-9,departamento de 3 habitaciones de 380 m² en Ciudad de México,130000,342,3,0,1,"Outlaw, Calle Alejandro Dumas 135, Polanco, 11550 Mexico City, CMX, Mexico",Polanco,49,https://rentola.mx/listings/mdv-renta-de-ph-con-fantastica-vista-polanco-p7de6e9
RENTOLA-55,departamento de 1 habitación de 25 m² en Ciudad de México,12000,480,1,0,0,"Calle Alejandro Allori 81, Colonia Alfonso XIII, 01460 Mexico City, CMX, Mexico",01460 Mexico City,49,https://rentola.mx/listings/renta-loft-amueblado-pa19e55
RENTOLA-2,departamento de 1 habitación de 8 m² en Ciudad de México,4500,563,1,0,0,"Calle Lauro Aguirre, Agricultura, 11360 Mexico City, CMX, Mexico",11360 Mexico City,49,https://rentola.mx/listings/departamento-col-agricultura-pfdded2
RENTOLA-55,departamento de 2 habitaciones de 77 m² en Ciudad de México,12500,162,2,0,0,"Retorno 18 de Avenida del Taller, Colonia Jardín Balbuena, 15900 Mexico City, CMX, Mexico",15900 Mexico City,49,https://rentola.mx/listings/departamento-col-jardin-balbuena-pd79a55
RENTOLA-615639,departamento de 2 habitaciones de 50 m² en Ciudad de México,10498,210,2,0,0,"Calle Bismarck 62, Colonia Moderna, 03510 Mexico City, CMX, Mexico",03510 Mexico City,49,https://rentola.mx/listings/departamento-col-moderna-p22a93b
RENTOLA-51,casa de 3 habitaciones de 300 m² en Ciudad de México,40000,133,3,0,0,"Calle Glaciar, Las Águilas, 01789 Mexico City, Mexico",Las Águilas,49,https://rentola.mx/listings/casa-en-renta-glaciar-olivar-de-los-padres-alvaro-obregon-ciudad-de-mexico-01780-mex-pd66d51
RENTOLA-156449,casa de 4 habitaciones de 72 m² en Ciudad de México,14200,197,4,0,1,"Cerrada Chilam Balam, San Jerónimo Aculco-Lídice, 10100 Mexico City, Mexico",San Jerónimo Aculco-Lídice,49,https://rentola.mx/listings/casa-en-renta-san-jeronimo-lidice-la-magdalena-contreras-p814aba
RENTOLA-7,departamento de 2 habitaciones de 80 m² en Ciudad de México,16000,200,2,0,1,"Calle Lago Cuitzeo, Anahuác 2ª Sección, 11330 Mexico City, Mexico",Anahuác 2ª Sección,49,https://rentola.mx/listings/departamento-en-renta-lago-cuitzeo-248-anahuac-i-seccion-ciudad-de-mexico-cdmx-mexico-p8b37d7
RENTOLA-2350,casa de 3 habitaciones de 360 m² en Ciudad de México,39900,111,3,0,1,"Calle Nicolás San Juan, Del Valle, 03100 Mexico City, Mexico",Del Valle,49,https://rentola.mx/listings/casa-en-renta-del-valle-centro-benito-juarez-cdmx-pba2350
RENTOLA-0,departamento de 2 habitaciones de 110 m² en Ciudad de México,33000,300,2,0,1,"Calle Alcázar de Toledo, Lomas de Chapultepec, 11930 Mexico City, Mexico",Lomas de Chapultepec,49,https://rentola.mx/listings/departamento-en-renta-lomas-de-reforma-ciudad-de-mexico-cdmx-mexico-pd9b1a0
RENTOLA-4,departamento de 1 habitación de 6 m² en Ciudad de México,7800,1300,1,0,1,"Consulado de China, Avenida Río de la Magdalena 172, Colonia Ermita Tizapán, 01090 Mexico City, Mexico",Colonia Ermita Tizapán,49,https://rentola.mx/listings/departamento-en-renta-rio-de-la-magdalena-tizapan-san-angel-progreso-tizapan-ciudad-de-mexico-cdmx-mexico-p216fb4
RENTOLA-902463,departamento de 1 habitación de 45 m² en Ciudad de México,14500,322,1,0,1,"Calle Taller de Espoletas, Lomas de Chamizal, 05129 Mexico City, Mexico",Lomas de Chamizal,49,https://rentola.mx/listings/departamento-en-renta-avenida-fabrica-de-cartuchos-11-17-lomas-del-chamizal-cuajimalpa-de-morelos-ciudad-de-mexico-05129-me-p61f49e
RENTOLA-43,Viviendas en renta en Ciudad de México,0,0,0,0,0,N/A,CDMX,49,https://rentola.mx/renta?location=ciudad-de-mexico&property_types=room&property_types=house&property_types=apartment&property_types=studio&page=43
RENTOLA-42,¡Ups!,0,0,0,0,0,N/A,CDMX,50,https://rentola.mx/en/for-rent?location=mexico-city&property_types=room&property_types=house&property_types=apartment&property_types=studio&page=42
RENTOLA-474395,departamento de 3 habitaciones de 289 m² en Ciudad de México,100000,346,3,0,1,"Calle Isaac Newton 16, Polanco, 11550 Mexico City, Mexico",Polanco,50,https://rentola.mx/listings/departamento-en-renta-en-polanco-pb4ab9b
RENTOLA-82802,departamento de 2 habitaciones de 78 m² en Ciudad de México,15000,192,2,0,1,"Avenida Río de la Piedad, Colonia Viaducto Piedad, 08200 Mexico City, Mexico",Colonia Viaducto Piedad,50,https://rentola.mx/listings/departamento-col-viaducto-piedad-pe82802
RENTOLA-982,casa de 3 habitaciones de 147 m² en Ciudad de México,23000,156,3,0,1,"Calle Acueducto, Colonia Canal 11, 16200 Mexico City, Mexico",Colonia Canal 11,50,https://rentola.mx/listings/casa-en-condominio-en-renta-prolongacion-del-acueducto-santiago-tepalcatlalpan-xochimilco-ciudad-de-mexico-16200-mex-p68e982
RENTOLA-5,departamento de 2 habitaciones de 86 m² en Ciudad de México,25000,291,2,0,1,"unnamed road, Las Águilas, 01708 Mexico City, Mexico",Las Águilas,50,https://rentola.mx/listings/departamento-en-renta-tio-juarez-av-toluca-669-olivar-de-los-padres-alvaro-obregon-ciudad-de-mexico-01780-mex-p5691a5
RENTOLA-020893,departamento de 1 habitación de 80 m² en Ciudad de México,25900,324,1,0,1,"Calle Fernando Espinosa Gutiérrez, Jalalpa, 01210 Mexico City, Mexico",Jalalpa,50,https://rentola.mx/listings/departamento-en-renta-av-javier-barros-sierra-225-santa-fe-alameda-poniente-ciudad-de-mexico-cdmx-mexico-p020893
RENTOLA-704259,departamento de 3 habitaciones de 120 m² en Ciudad de México,35000,292,3,0,1,"Carretera México - Toluca, Paseo de las Lomas, 01330 Mexico City, Mexico",Paseo de las Lomas,50,https://rentola.mx/listings/departamento-en-renta-santa-fe-alvaro-obregon-cdmx-p18f65c
RENTOLA-7,casa de 1 habitación de 70 m² en Ciudad de México,7500,107,1,0,1,"Boulevard de los Arcos, Colonia Paraje Tetenco, 14658 Mexico City, CMX, Mexico",14658 Mexico City,50,https://rentola.mx/listings/casa-en-renta-calle-campanario-46-46-paraje-tetenco-tlalpan-ciudad-de-mexico-14650-mex-p89fab7
RENTOLA-0,casa de 1 habitación de 600 m² en Ciudad de México,150000,250,1,0,1,"Avenida Azcapotzalco, Barrio Nextengo, 02070 Mexico City, Mexico",Azcapotzalco,50,https://rentola.mx/listings/casa-en-renta-avenida-azcapotzalco-del-recreo-azcapotzalco-ciudad-de-mexico-02070-mex-p1eece0
RENTOLA-693074,casa de 2 habitaciones de 60 m² en Ciudad de México,14000,233,2,0,1,"Calle Ignacio Zaragoza, Colonia San Juan Tepepan, 16020 Mexico City, Mexico",Colonia San Juan Tepepan,50,https://rentola.mx/listings/casa-en-renta-calle-ignacio-zaragoza-3-san-juan-tepepan-xochimilco-ciudad-de-mexico-16020-mex-pe6766c
RENTOLA-901938,departamento de 3 habitaciones de 126 m² en Ciudad de México,25000,198,3,0,1,"Sexta Cerrada del IMAN, Ex-ejido de Santa Úrsula Coapa, 04739 Mexico City, Mexico",Ex-ejido de Santa Úrsula Coapa,50,https://rentola.mx/listings/departamento-en-renta-sexta-cerrada-de-avenida-del-iman-no-10-la-zorra-ciudad-de-mexico-cdmx-mexico-p6320de
RENTOLA-718144,casa de 3 habitaciones de 263 m² en Ciudad de México,39500,150,3,0,1,"Calle Canope, Barrio San Lucas, 04870 Mexico City, Mexico",Barrio San Lucas,50,https://rentola.mx/listings/casa-en-renta-calle-canope-21-prado-coyoacan-coyoacan-ciudad-de-mexico-04810-mex-pa3387f
RENTOLA-753322,departamento de 1 habitación de 85 m² en Ciudad de México,27000,318,1,0,0,"Tencüi, Calle Eligio Ancona 191, Santa María la Ribera, 06400 Mexico City, CMX, Mexico",06400 Mexico City,50,https://rentola.mx/listings/loft-amueblado-en-av-santa-fe-p01251f
RENTOLA-268811,departamento de 2 habitaciones de 57 m² en Ciudad de México,11000,193,2,0,1,"Calle Norte 79 B, Colonia Libertad, 02060 Mexico City, CMX, Mexico",02060 Mexico City,50,https://rentola.mx/listings/se-renta-departamento-aquiles-elorduy-p268811
RENTOLA-93,departamento de 3 habitaciones de 80 m² en Ciudad de México,12000,150,3,0,1,"Cerrada Bellota, Colonia Lomas de Belvedere, 14250 Mexico City, CMX, Mexico",14250 Mexico City,50,https://rentola.mx/listings/departamento-en-renta-en-tlalpan-pinanona-pdf4c93
RENTOLA-40,departamento de 2 habitaciones de 86 m² en Ciudad de México,25000,291,2,0,1,"Avenida de las Torres, Olivar de los Padres, 01780 Mexico City, CMX, Mexico",01780 Mexico City,50,https://rentola.mx/listings/departamento-en-renta-2-recamaras-citta-san-jeronimo-p4d5b40
RENTOLA-44,Viviendas en renta en Ciudad de México,0,0,0,0,0,N/A,CDMX,50,https://rentola.mx/renta?location=ciudad-de-mexico&property_types=room&property_types=house&property_types=apartment&property_types=studio&page=44
RENTOLA-43,¡Ups!,0,0,0,0,0,N/A,CDMX,50,https://rentola.mx/en/for-rent?location=mexico-city&property_types=room&property_types=house&property_types=apartment&property_types=studio&page=43
RENTOLA-12,departamento de 3 habitaciones de 110 m² en Ciudad de México,29000,264,3,0,1,"Avenida Revolución 1412, San Ángel, 01020 Mexico City, Mexico",San Ángel,50,https://rentola.mx/listings/espectacular-departamento-de-dos-niveles-en-av-revolucion-1400-p0fde12
RENTOLA-5,departamento de 2 habitaciones de 65 m² en Ciudad de México,12500,192,2,0,0,"Calle Francisco P. Miranda 183, Las Águilas, 01600 Mexico City, Mexico",Las Águilas,50,https://rentola.mx/listings/departamento-en-renta-restaurante-las-cazuelas-de-la-abuela-calle-francisco-de-p-miranda-167-merced-gomez-alvaro-obregon-ci-p2d09f5
RENTOLA-521416,departamento de 2 habitaciones de 90 m² en Ciudad de México,17000,189,2,0,1,"unnamed road, Colonia Valle Tepepan, 14646 Mexico City, Mexico",Colonia Valle Tepepan,51,https://rentola.mx/listings/departamento-en-renta-valle-de-tepepan-tlalpan-cdmx-p73b3ec
RENTOLA-31,departamento de 1 habitación de 70 m² en Ciudad de México,30000,429,1,0,1,"7-Eleven, Calle Lago Zurich 168, Ampliación Granada, 11500 Mexico City, Mexico",Ampliación Granada,51,https://rentola.mx/listings/departamento-en-renta-ampliacion-granada-miguel-hidalgo-cdmx-pf59c31
RENTOLA-761538,1 habitación de 21m² en Ciudad de México,5000,238,1,0,0,"Calle José Sánchez Trujillo, Colonia San Álvaro, 02090 Mexico City, CMX, Mexico",02090 Mexico City,51,https://rentola.mx/listings/departamento-compartido-p00e1ee
RENTOLA-4,departamento de 1 habitación de 64 m² en Ciudad de México,29000,453,1,0,1,"Avenida Paseo de la Reforma, Tabacalera, 06030 Mexico City, Mexico",Tabacalera,51,https://rentola.mx/listings/departamento-en-renta-paseo-de-la-reforma-norte-77-tabacalera-ciudad-de-mexico-cdmx-mexico-p20d2d4
RENTOLA-032,departamento de 3 habitaciones de 276 m² en Ciudad de México,65000,236,3,0,0,"Avenida Santa Fe - Juan O'Gorman, Calle Juan O'Gorman, Santa Fe Cuajimalpa, 04349 Mexico City, Mexico",Cuajimalpa,51,https://rentola.mx/listings/departamento-en-renta-av-santa-fe-471-santa-fe-contadero-ciudad-de-mexico-cdmx-mexico-pead032
RENTOLA-928,departamento de 2 habitaciones de 110 m² en Ciudad de México,56000,509,2,0,1,"Calle Pachuca 96, Condesa, 06140 Mexico City, CMX, Mexico",Condesa,51,https://rentola.mx/listings/departamento-en-la-condesa-pbed928
RENTOLA-93,departamento de 3 habitaciones de 100 m² en Ciudad de México,12500,125,3,0,1,"Calle Sisal, Colonia Sector 17, 14100 Mexico City, CMX, Mexico",14100 Mexico City,51,https://rentola.mx/listings/departamento-col-pedregal-de-san-nicolas-1a-seccion-p783a93
RENTOLA-31,departamento de 1 habitación de 90 m² en Ciudad de México,33000,367,1,0,1,"Avenida de los Alpes 1220, Lomas de Chapultepec, 11000 Mexico City, CMX, Mexico",11000 Mexico City,51,https://rentola.mx/listings/departamento-amueblado-en-alpes-lomas-de-chapultepec-p369b31
RENTOLA-474,departamento de 3 habitaciones de 180 m² en Ciudad de México,5900,33,3,0,1,"Avenida Moliere 80, Polanco, 11560 Mexico City, CMX, Mexico",Polanco,51,https://rentola.mx/listings/departamento-amueblado-en-renta-en-molier-p19f474
RENTOLA-52,departamento de 1 habitación de 432 m² en Ciudad de México,142000,329,1,0,1,"Calle Arquímedes 11, Polanco, 11560 Mexico City, CMX, Mexico",Polanco,51,https://rentola.mx/listings/departamento-en-renta-en-la-calle-de-arquimedes-pe84e52
